series_id,commodity,variable,importance,type,split
Onions_Bhubaneshwar,Onions,relative_time_idx,0.028352120891213417,encoder,train
Onions_Bhubaneshwar,Onions,log_price,0.03914596512913704,encoder,train
Onions_Bhubaneshwar,Onions,temperature_mean,0.19259536266326904,encoder,train
Onions_Bhubaneshwar,Onions,rainfall_monthly,0.0044348412193357944,encoder,train
Onions_Bhubaneshwar,Onions,humidity_mean,0.07440478354692459,encoder,train
Onions_Bhubaneshwar,Onions,price_lag_1m,0.028218714520335197,encoder,train
Onions_Bhubaneshwar,Onions,price_lag_12m,0.02835768647491932,encoder,train
Onions_Bhubaneshwar,Onions,rolling_3m,0.015130564570426941,encoder,train
Onions_Bhubaneshwar,Onions,rolling_6m,0.03523654118180275,encoder,train
Onions_Bhubaneshwar,Onions,yoy_change,0.021980399265885353,encoder,train
Onions_Bhubaneshwar,Onions,rain_deficit,0.15474575757980347,encoder,train
Onions_Bhubaneshwar,Onions,rain_excess,0.09803342074155807,encoder,train
Onions_Bhubaneshwar,Onions,heat_stress,0.012104111723601818,encoder,train
Onions_Bhubaneshwar,Onions,cold_stress,0.026597870513796806,encoder,train
Onions_Chandigarh,Onions,season,0.01714370958507061,encoder,train
Onions_Chandigarh,Onions,time_idx,0.006777375936508179,encoder,train
Onions_Chandigarh,Onions,year,0.0557941235601902,encoder,train
Onions_Chandigarh,Onions,month,0.007376739289611578,encoder,train
Onions_Chandigarh,Onions,month_sin,0.03108149953186512,encoder,train
Onions_Chandigarh,Onions,month_cos,0.04239235818386078,encoder,train
Onions_Chandigarh,Onions,covid_lockdown,0.0657033696770668,encoder,train
Onions_Chandigarh,Onions,relative_time_idx,0.03517786040902138,encoder,train
Onions_Chandigarh,Onions,log_price,0.028423966839909554,encoder,train
Onions_Chandigarh,Onions,temperature_mean,0.10815345495939255,encoder,train
Onions_Chandigarh,Onions,rainfall_monthly,0.006014671642333269,encoder,train
Onions_Chandigarh,Onions,humidity_mean,0.06026194617152214,encoder,train
Onions_Chandigarh,Onions,price_lag_1m,0.03252174332737923,encoder,train
Onions_Chandigarh,Onions,price_lag_12m,0.05012715235352516,encoder,train
Onions_Chandigarh,Onions,rolling_3m,0.01843169331550598,encoder,train
Onions_Chandigarh,Onions,rolling_6m,0.04614296928048134,encoder,train
Onions_Chandigarh,Onions,yoy_change,0.023800237104296684,encoder,train
Onions_Chandigarh,Onions,rain_deficit,0.2181788682937622,encoder,train
Onions_Chandigarh,Onions,rain_excess,0.1069490909576416,encoder,train
Onions_Chandigarh,Onions,heat_stress,0.01516957487910986,encoder,train
Onions_Chandigarh,Onions,cold_stress,0.024377578869462013,encoder,train
Onions_Chennai,Onions,season,0.09607067704200745,encoder,train
Onions_Chennai,Onions,time_idx,0.021745050325989723,encoder,train
Onions_Chennai,Onions,year,0.06448129564523697,encoder,train
Onions_Chennai,Onions,month,0.0526554174721241,encoder,train
Onions_Chennai,Onions,month_sin,0.02730363793671131,encoder,train
Onions_Chennai,Onions,month_cos,0.014673765748739243,encoder,train
Onions_Chennai,Onions,covid_lockdown,0.04301582649350166,encoder,train
Onions_Chennai,Onions,relative_time_idx,0.015188484452664852,encoder,train
Onions_Chennai,Onions,log_price,0.017253460362553596,encoder,train
Onions_Chennai,Onions,temperature_mean,0.1540880799293518,encoder,train
Onions_Chennai,Onions,rainfall_monthly,0.016260964795947075,encoder,train
Onions_Chennai,Onions,humidity_mean,0.02848350815474987,encoder,train
Onions_Chennai,Onions,price_lag_1m,0.024233318865299225,encoder,train
Onions_Chennai,Onions,price_lag_12m,0.02349868416786194,encoder,train
Onions_Chennai,Onions,rolling_3m,0.010885904543101788,encoder,train
Onions_Chennai,Onions,rolling_6m,0.06593573093414307,encoder,train
Onions_Chennai,Onions,yoy_change,0.01930747553706169,encoder,train
